handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_db9c2279-6e49-5248-30f8-63270de06c7e,Product,W. Hammerschmidt - Palestine c.1870,"<div><div class=""container""><div><p>Albumen on cardboard</p><p>Dimension: 22.5 x 27.5 cm / 8.85 x 10.82 inches</p></div></div></div>",6def76_9fcb79edcade48c98a8c3a1371d5f1c8~mv2.jpg;6def76_6317cbf0bde14388b9ae0ea340aa9184~mv2.jpg,Photographs;XIX century;Israel,,,89.0,,true,PERCENT,0.0,0,,,,,,,,,,,,,,,,,,,,,SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,,,,,
product_0e76ddea-611c-4e98-a198-f6a2f312f5d2,Product,Press Photo A.F.P - 30th Israel Anniversary,"<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>23.5 x 17 cm&nbsp;/ 9.25 x 6.69 inches</p><p>&nbsp;</p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">If you wish to have a custom made frame or to buy a full photographs wall feel free to </span><a href=""https://www.poykee.com/contact"" style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"" target=""_blank"">email us</a><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">.</span></p>",6def76_370e9ad0fc514995aceaa570cdd3e8c8~mv2.jpg;6def76_f7137865665f4bbdb74d74613d081c4a~mv2.jpg,Photographs;Israel;20th century;XX century,,,25.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,,,
product_79f57c3a-1dcb-9891-dd6f-2cb064db29e8,Product,2 Photos American Colony Jerusalem - Jordan River 1910,"<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>12 x 19.5 cm&nbsp;/ 4.72 x 7.67 inches</p><p>&nbsp;</p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">If you wish to have a custom made frame or to buy a full photographs wall feel free to </span><a href=""https://www.poykee.com/contact"" style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"" target=""_blank"">email us</a><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">.</span></p>",6def76_5928e2abe96e4cdbba6ba2abcceb4b6d~mv2.jpg;6def76_806997d21a82409794cf7a454811619e~mv2.jpg;6def76_3666dcea646c4e4fa35d23282eb4490d~mv2.jpg;6def76_281bcf732c3d47ad873ed8251ad59ff5~mv2.jpg;6def76_210b9a6cee2e4f1e8987d30364360265~mv2.jpg;6def76_b4aa548295f4479cb04ee733d41edcd8~mv2.jpg,Photographs;Israel;20th century;XX century,,,185.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,,,
product_8142ae76-3732-b95e-2814-354bfab0eece,Product,Press Photo International News Photo - Golda Meir and Canadian Foreign Ministor,"<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>17.5 x 23 cm&nbsp;/ 6.88 x 9.05 inches</p><p>&nbsp;</p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">If you wish to have a custom made frame or to buy a full photographs wall feel free to </span><a href=""https://www.poykee.com/contact"" style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"" target=""_blank"">email us</a><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">.</span></p>",6def76_ae0c1638d9c14885beebe2de3da60719~mv2.jpg;6def76_1b25838c373c421793a67ae99a18942b~mv2.jpg,Photographs;Israel;20th century;XX century,,,45.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,,,
product_76b13734-f9b1-7dbe-9d1b-ee4143247f80,Product,Press Photo Gamma - El Arich 1979,"<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>20 x 25 cm&nbsp;/ 7.87 x 9.84&nbsp;inches</p><p>&nbsp;</p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">If you wish to have a custom made frame or to buy a full photographs wall feel free to </span><a href=""https://www.poykee.com/contact"" style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"" target=""_blank"">email us</a><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">.</span></p>",6def76_afdaa40d27cd49dcaa5146fa61e7af35~mv2.jpg;6def76_78399bcd1cf54285853a61e79dd08674~mv2.jpg,Photographs;Israel;20th century;XX century,,,55.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,,,
product_cf4e54a7-b5d0-6c95-e673-36051a5a5580,Product,Press Photo A.F.P - Golda Meir in Tel-Aviv 1973,"<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>23.5 x 27.5&nbsp;cm&nbsp;/ 9.25 x 10.82&nbsp;inches</p><p>&nbsp;</p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">If you wish to have a custom made frame or to buy a full photographs wall feel free to </span><a href=""https://www.poykee.com/contact"" style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"" target=""_blank"">email us</a><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">.</span></p>",6def76_347d5337bbbe442c9ffc8f160f94c105~mv2.jpg;6def76_0f8719e551294775a8c223a9d094e8cc~mv2.jpg,Photographs;Israel;20th century;XX century,,,45.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,,,
product_2e458a5d-6646-1120-b79c-1ce390409467,Product,Press Photo Security Council Dearates Suez Canal Issue,"<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>13 x 18 cm&nbsp;/ 5.11 x 7.08 inches</p><p>&nbsp;</p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">If you wish to have a custom made frame or to buy a full photographs wall feel free to </span><a href=""https://www.poykee.com/contact"" style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"" target=""_blank"">email us</a><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">.</span></p>",6def76_c2344bf273904fdf855683e04cd11939~mv2.jpg;6def76_ab39fb146b044e74a5e3205de8073a0d~mv2.jpg,Photographs;Israel;20th century;XX century,,,35.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,,,
product_9dfb4326-16c5-1523-2758-570aa8409809,Product,Press Photo Chauvel Sygma - The Burning Wastes of the Sinai Desert 1973,"<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>20 x 30 cm&nbsp;/&nbsp; 7.87 x 11.81 inches</p><p>&nbsp;</p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">If you wish to have a custom made frame or to buy a full photographs wall feel free to </span><a href=""https://www.poykee.com/contact"" style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"" target=""_blank"">email us</a><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">.</span></p>",6def76_c54940f10874483b9c4640a05d70d2e1~mv2.jpg;6def76_862b47d48c5944b88499b1c6ba900013~mv2.jpg,Photographs;Israel;20th century;XX century,,,65.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,,,
product_9d1c634c-b5a5-27f0-6109-b5645f5f4da1,Product,Press Photo Jerusalem Landscape,"<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>17.5 x 12.5 cm&nbsp;/ 6.88 x&nbsp; 4.92 inches</p><p>&nbsp;</p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">If you wish to have a custom made frame or to buy a full photographs wall feel free to </span><a href=""https://www.poykee.com/contact"" style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"" target=""_blank"">email us</a><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">.</span></p>",6def76_16800d7df961455d8c4102142526a337~mv2.jpg;6def76_51bf37680cef4174b90c41b61ad17b03~mv2.jpg,Photographs;Israel;20th century;XX century,,,25.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,,,
product_c667ad81-677d-a8bd-3846-10b615722506,Product,"Press Photo A.F.P- Israeli Sniper, Syrian Border","<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>17.5 x 23.5 cm&nbsp;/ 6.88 x 9.25 inches</p><p>&nbsp;</p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">If you wish to have a custom made frame or to buy a full photographs wall feel free to </span><a href=""https://www.poykee.com/contact"" style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"" target=""_blank"">email us</a><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">.</span></p>",6def76_7e85dbd91aaa4f4d80a59f297d9123fe~mv2.jpg;6def76_338be9d766ee4391af971990ab46ddd3~mv2.jpg,Photographs;Israel;20th century;XX century,,,65.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,,,
product_e43ad6ef-9773-37bf-7f93-a6b2cb9b1950,Product,Photo by Malick Kanaan - Herzbollah Billboard Against Israel,"<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>&nbsp;20.5 x 25 cm&nbsp;/ 8.07 x&nbsp; 9.84 inches</p><p>&nbsp;</p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">If you wish to have a custom made frame or to buy a full photographs wall feel free to </span><a href=""https://www.poykee.com/contact"" style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"" target=""_blank"">email us</a><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">.</span></p>",6def76_d119fd46fc004887b0f306dd834a4d0f~mv2.jpg;6def76_1ed050b79547420c816bfa1baf4c4332~mv2.jpg,Photographs;Israel;20th century;XX century,,,85.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,,,
